,,,,,,,,,,,,,,,,,,,,,,R E C I P I E N T   R A C E ,,,,,,,E T H N I C I T Y ,,,HHOLD INCOME STATUS,
,,,,,,,,,,,,,,,,,,,,,,NATIVE,ASIAN,BLACK,PACIFIC ISLANDER,WHITE,MULTI,UNK /,HISPANIC,NON,UNK /,WITH,W/ ONLY
County,Post Office Location,Zip Code,Total  SNAP Households, Average Monthly SNAP Benefit per Household , Total Benefits Distributed 12/13 ,Total SNAP Recipients,Recipients 0-17,Recipients 18-64,Recipients 65+,Total Income-Eligible Individuals,Income-Eligible 0-17,Income-Eligible 18-64,Income-Eligible 65+,Total Income-Eligible but not Receiving ,Income-Eligible but not Receiving 0-17,Income-Eligible but not Receiving  18-64,Income-Eligible but not Receiving 65+,Total Participation Rate,Participation Rate 0-17,Participation Rate 18-64,Participation Rate 65+,AMERICAN,,,,,RACE,MISSING,,HISPANIC,MISSING,EARNED $,EARNED $
Anderson,Tennessee Colony,75861,63, $253.48 ," $15,969.00 ",155,77,66,12,402,120,226,56,247,43,160,44,39%,64%,29%,22%,0,0,0.155080214,0,0.673796791,0,0.176470588,0.096256684,0.802139037,0.101604278,0.367647059,0.338235294
Anderson,Palestine,75803,853, $263.47 ," $224,739.00 ",2059,1067,880,112,4682,1589,2474,619,2623,522,1594,507,44%,67%,36%,18%,0.00263455,0.000376364,0.259691381,0,0.520511855,0.000752729,0.216409484,0.189311253,0.718103124,0.092961987,0.412262156,0.384778013
Anderson,Neches,75779,19, $195.42 ," $3,713.00 ",36,14,19,3,30,13,17,0,0,0,0,0,100%,100%,100%,0%,0,0,0,0,0.958333333,0,0.041666667,0,0.833333333,0.166666667,0.181818182,0.181818182
Anderson,Montalba,75853,42, $182.31 ," $7,657.00 ",80,34,33,13,387,99,247,41,307,65,214,28,21%,34%,13%,32%,0,0,0.1875,0,0.729166667,0,0.072916667,0.114583333,0.854166667,0.03125,0.358974359,0.333333333
Anderson,Elkhart,75839,285, $248.34 ," $70,777.00 ",636,298,301,37,1585,356,1070,159,949,58,769,122,40%,84%,28%,23%,0.011826544,0.00131406,0.084099869,0.00131406,0.79369251,0.002628121,0.105124836,0.070959264,0.846254928,0.082785808,0.318181818,0.293706294
Anderson,Palestine,75801,1127, $254.85 ," $287,219.00 ",2607,1342,1127,138,5087,1715,2606,766,2480,373,1479,628,51%,78%,43%,18%,0.001556663,0.003113325,0.304483188,0.000311333,0.4501868,0.000933998,0.239414695,0.229140722,0.680884184,0.089663761,0.425423729,0.397457627
Anderson,Palestine,75802,85, $183.71 ," $15,615.00 ",163,73,72,18,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.428571429,0,0.5,0,0.071428571,0.071428571,0.785714286,0.214285714,0.125,0.125
Anderson,Cayuga,75832,5, $182.60 , $913.00 ,8,3,3,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0.142857143,0,0,0,0.571428571,0,0.285714286,0.428571429,0.571428571,0,0.333333333,0.333333333
Andrews,Andrews,79714,509, $283.08 ," $144,090.00 ",1277,715,467,95,3093,1379,1230,484,1816,664,763,389,41%,52%,38%,20%,0.000652742,0.001305483,0.033942559,0,0.600522193,0.001958225,0.360966057,0.67689295,0.26305483,0.060052219,0.333333333,0.317460317
Angelina,Lufkin,75903,41, $149.88 ," $6,145.00 ",68,20,40,8,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.6,0,0.4,0,0,0,1,0,0.333333333,0.333333333
Angelina,Zavalla,75980,154, $226.29 ," $34,848.00 ",332,142,164,26,566,97,353,116,279,0,189,90,59%,100%,46%,22%,0.005181347,0,0.025906736,0.002590674,0.880829016,0,0.088082902,0.018134715,0.901554404,0.080310881,0.298611111,0.270833333
Angelina,Huntington,75949,426, $228.29 ," $97,251.00 ",972,446,453,73,1870,844,808,218,898,398,355,145,52%,53%,56%,34%,0.000887311,0.001774623,0.054125998,0,0.816326531,0,0.126885537,0.058562555,0.861579414,0.07985803,0.381176471,0.355294118
Angelina,Diboll,75941,534, $262.91 ," $140,396.00 ",1338,785,481,72,2139,1138,855,146,801,353,374,74,63%,69%,56%,49%,0.003943662,0.001126761,0.158873239,0.00056338,0.407887324,0,0.427605634,0.482816901,0.454647887,0.061971831,0.476351351,0.444256757
Angelina,Lufkin,75902,78, $227.37 ," $17,735.00 ",168,80,69,19,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.625,0,0.25,0,0.125,0.083333333,0.833333333,0.125,0.111111111,0.111111111
Angelina,Lufkin,75901,1878, $262.28 ," $492,570.00 ",4609,2659,1748,202,8612,3968,4024,619,4002,1309,2276,417,54%,67%,43%,33%,0.002407318,0.004012197,0.233188894,0.000160488,0.384849944,0.000802439,0.374418231,0.408441663,0.517733911,0.073824426,0.473406804,0.4480115
Angelina,Lufkin,75915,108, $211.61 ," $22,854.00 ",222,97,110,15,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.181818182,0,0.545454545,0,0.272727273,0.227272727,0.727272727,0.045454545,0.25,0.25
Angelina,Pollok,75969,153, $241.88 ," $37,007.00 ",340,166,157,17,709,119,532,58,416,0,375,41,48%,100%,30%,29%,0,0.002155172,0.047413793,0,0.8125,0,0.140086207,0.099137931,0.834051724,0.066810345,0.395348837,0.372093023
Angelina,Lufkin,75904,2107, $249.39 ," $525,468.00 ",5012,2714,2056,242,8649,3243,4496,910,3637,529,2440,668,58%,84%,46%,27%,0.003534655,0.003534655,0.329030275,0.000461042,0.372829261,0.000922084,0.289841709,0.277854618,0.642692485,0.079606578,0.458743053,0.430953399
Aransas,Rockport,78381,163, $229.06 ," $37,337.00 ",353,159,161,33,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.75,0,0.25,0.375,0.5625,0.125,0.2,0.2
Aransas,Fulton,78358,181, $178.75 ," $32,354.00 ",318,113,163,42,245,63,177,5,14,0,14,0,100%,100%,92%,100%,0.015384615,0.038461538,0.015384615,0,0.676923077,0,0.253846154,0.246153846,0.669230769,0.084615385,0.358208955,0.313432836
Aransas,Rockport,78382,820, $236.97 ," $194,312.00 ",1795,829,847,119,4945,1571,2604,771,3151,742,1757,652,36%,53%,33%,15%,0.002209131,0.006627393,0.030191458,0.000368189,0.646539028,0.000368189,0.314064801,0.398379971,0.533873343,0.067378498,0.390151515,0.359848485
Archer,Scotland,76379,12, $270.83 ," $3,250.00 ",28,20,7,1,137,50,66,21,109,30,59,20,20%,40%,11%,5%,0,0,0.107142857,0,0.428571429,0,0.5,0.535714286,0.392857143,0.035714286,0.625,0.5
Archer,Megargel,76370,15, $207.80 ," $3,117.00 ",37,17,18,2,72,31,33,8,35,14,15,6,51%,55%,54%,26%,0.02173913,0,0,0,0.869565217,0,0.108695652,0.065217391,0.847826087,0.086956522,0.466666667,0.466666667
Archer,Holliday,76366,89, $220.37 ," $19,613.00 ",196,92,88,16,389,148,203,38,193,56,115,22,50%,62%,43%,42%,0.014705882,0,0.014705882,0,0.843137255,0,0.12745098,0.083333333,0.828431373,0.088235294,0.432098765,0.37037037
Archer,Archer City,76351,101, $189.58 ," $19,148.00 ",215,89,105,21,533,247,213,73,318,158,108,52,40%,36%,49%,29%,0.005405405,0,0.021621622,0,0.87027027,0.005405405,0.097297297,0.043243243,0.864864865,0.091891892,0.391891892,0.337837838
Armstrong,Wayside,79094,1, $497.00 , $497.00 ,3,1,2,0,6,0,0,6,6,0,0,6,50%,0%,0%,0%,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0
Armstrong,Claude,79019,31, $281.00 ," $8,711.00 ",76,41,33,2,286,74,155,57,210,33,122,55,27%,55%,21%,4%,0.010638298,0.010638298,0.031914894,0,0.765957447,0,0.191489362,0.138297872,0.776595745,0.085106383,0.405405405,0.324324324
Atascosa,Campbellton,78008,14, $240.07 ," $3,361.00 ",33,15,16,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0.018518519,0,0,0,0.518518519,0,0.462962963,0.722222222,0.240740741,0.055555556,0.3,0.3
Atascosa,Peggy,78062,1, $15.00 , $15.00 ,1,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,1,0,0,1,0,0,0,0
Atascosa,Leming,78050,82, $259.49 ," $21,278.00 ",225,118,92,15,314,94,177,44,114,0,85,29,72%,100%,52%,34%,0.018099548,0,0,0.004524887,0.384615385,0,0.592760181,0.828054299,0.117647059,0.054298643,0.347826087,0.333333333
Atascosa,Poteet,78065,884, $288.42 ," $254,965.00 ",2403,1295,972,136,3586,1341,1796,448,1182,46,824,312,67%,97%,54%,30%,0.001815541,0.000726216,0.007262164,0.002178649,0.47167756,0,0.515976761,0.789034132,0.144880174,0.066085694,0.410344828,0.383908046
Atascosa,Charlotte,78011,178, $252.84 ," $45,006.00 ",422,207,168,47,728,294,368,66,306,87,200,19,58%,70%,46%,71%,0,0,0.006535948,0.004357298,0.453159041,0,0.533769063,0.847494553,0.080610022,0.071895425,0.322147651,0.288590604
Atascosa,Christine,78012,32, $280.66 ," $8,981.00 ",83,46,32,5,42,5,31,5,0,0,0,0,100%,100%,100%,100%,0,0,0,0,0.426086957,0,0.573913043,0.834782609,0.139130435,0.026086957,0.405405405,0.405405405
Atascosa,Jourdanton,78026,346, $247.36 ," $85,588.00 ",879,453,359,67,1143,335,589,219,382,0,230,152,77%,100%,61%,31%,0.001106195,0.004424779,0.005530973,0.001106195,0.553097345,0,0.434734513,0.662610619,0.277654867,0.059734513,0.430420712,0.394822006
Austin,Bleiblerville,78931,3, $412.00 ," $1,236.00 ",8,7,1,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.142857143,0,0.857142857,0.714285714,0.142857143,0.142857143,1,1
Austin,San Felipe,77473,30, $236.77 ," $7,103.00 ",66,32,31,3,50,0,34,16,16,0,3,13,100%,0%,91%,19%,0,0,0.595238095,0,0.261904762,0,0.119047619,0.047619048,0.833333333,0.119047619,0.315789474,0.315789474
Austin,Kenney,77452,9, $186.44 ," $1,678.00 ",16,8,6,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.307692308,0,0.076923077,0,0.692307692,0.461538462,0.384615385,0.230769231,0.6,0.6
Austin,Industry,78944,24, $162.63 ," $3,903.00 ",41,24,11,6,95,19,40,36,59,0,29,30,43%,100%,28%,17%,0,0,0.315789474,0,0.263157895,0,0.421052632,0.50877193,0.368421053,0.105263158,0.611111111,0.555555556
Austin,Bellville,77418,315, $250.14 ," $78,795.00 ",767,448,282,37,1827,590,763,474,1060,142,481,437,42%,76%,37%,8%,0.000956023,0.000956023,0.247609943,0,0.388145315,0.000956023,0.36042065,0.373804971,0.554493308,0.071701721,0.54,0.497142857
Bailey,Maple,79344,2, $214.00 , $428.00 ,3,1,1,1,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.25,0,0.75,0.75,0,0.25,0.5,0.5
Bailey,Enochs,79324,4, $462.00 ," $1,848.00 ",15,7,6,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.666666667,0,0.333333333,0.444444444,0.444444444,0.111111111,0,0
Bandera,Tarpley,78883,5, $219.20 ," $1,096.00 ",9,4,4,1,40,13,22,5,31,9,18,4,22%,31%,18%,19%,0,0,0.055555556,0,0.888888889,0,0.111111111,0.055555556,0.944444444,0,0.571428571,0.571428571
Bandera,Lakehills,78063,281, $239.28 ," $67,239.00 ",607,248,325,34,1582,458,997,127,975,210,672,93,38%,54%,33%,27%,0.004944376,0.003708282,0.009888752,0.001236094,0.779975278,0,0.201483313,0.231149567,0.700865266,0.067985167,0.325153374,0.300613497
Bandera,Bandera,78003,461, $222.59 ," $102,616.00 ",966,416,477,73,1710,642,844,224,744,226,367,151,56%,65%,56%,33%,0.005982906,0.005128205,0.006837607,0,0.720512821,0.001709402,0.260683761,0.307692308,0.639316239,0.052991453,0.407563025,0.365546218
Bandera,Vanderpool,78885,3, $336.67 ," $1,010.00 ",6,3,2,1,6,0,0,6,5,0,0,5,93%,0%,0%,16%,0,0,0,0,0.8,0,0.4,0.4,0.8,0,0,0
Bastrop,MC Dade,78650,47, $278.96 ," $13,111.00 ",127,65,59,3,291,70,209,12,164,5,150,9,44%,92%,28%,25%,0,0,0.023041475,0,0.67281106,0,0.304147465,0.451612903,0.460829493,0.092165899,0.515151515,0.46969697
Bastrop,Red Rock,78662,69, $291.59 ," $20,120.00 ",174,84,85,5,485,243,231,11,311,159,146,6,36%,35%,37%,47%,0.00877193,0.004385965,0.030701754,0,0.706140351,0,0.245614035,0.324561404,0.578947368,0.096491228,0.426666667,0.386666667
Bastrop,Bastrop,78602,1219, $241.89 ," $294,863.00 ",2791,1432,1197,162,4431,1566,2306,558,1639,134,1109,396,63%,91%,52%,29%,0.005767013,0.006055363,0.124855825,0.000576701,0.568627451,0.001153403,0.293252595,0.393598616,0.517589389,0.089100346,0.43845535,0.405470636
Bee,Tuleta,78162,14, $349.14 ," $4,888.00 ",43,25,15,3,81,29,40,11,37,4,25,8,53%,85%,37%,27%,0,0,0,0,0.789473684,0,0.184210526,0.447368421,0.473684211,0.052631579,0.5,0.5
Bee,Beeville,78104,182, $207.92 ," $37,842.00 ",379,172,163,44,62,54,8,0,0,0,0,0,100%,100%,100%,0%,0,0,0.095238095,0,0.380952381,0,0.571428571,0.80952381,0.19047619,0,0.25,0.25
Bee,Beeville,78102,1161, $247.93 ," $287,850.00 ",2821,1475,1123,223,5693,2328,2705,660,2872,853,1582,437,50%,63%,42%,34%,0.00269324,0.002154592,0.024777808,0,0.544573121,0,0.425801239,0.792620522,0.158093186,0.049286291,0.436653386,0.402390438
Bee,Pettus,78146,32, $235.31 ," $7,530.00 ",76,39,24,13,155,65,77,13,79,26,53,0,49%,60%,31%,97%,0,0,0.014705882,0,0.573529412,0,0.411764706,0.705882353,0.25,0.029411765,0.272727273,0.272727273
Bee,Pawnee,78145,13, $187.69 ," $2,440.00 ",23,11,4,8,37,9,7,21,16,0,3,13,62%,100%,57%,38%,0,0,0,0,0.588235294,0,0.411764706,0.941176471,0.058823529,0,0.5,0.5
Bee,Skidmore,78389,114, $212.89 ," $24,270.00 ",234,92,121,21,448,60,306,82,246,0,185,61,52%,100%,40%,26%,0.004219409,0,0.008438819,0,0.599156118,0,0.388185654,0.708860759,0.240506329,0.050632911,0.372093023,0.348837209
Bee,Normanna,78142,19, $223.95 ," $4,255.00 ",46,24,19,3,121,31,78,12,75,7,59,9,38%,76%,24%,24%,0,0,0,0,0.657894737,0,0.342105263,0.473684211,0.5,0.026315789,0.333333333,0.266666667
Bee,Tynan,78391,21, $174.48 ," $3,664.00 ",45,18,18,9,71,0,26,45,44,0,8,36,63%,0%,69%,20%,0,0,0,0,0.577464789,0,0.422535211,0.901408451,0.070422535,0.028169014,0.5,0.5
Bell,Little River Acade,76554,94, $247.29 ," $23,245.00 ",221,115,95,11,417,186,181,49,195,71,86,38,53%,62%,52%,22%,0,0.003174603,0.022222222,0,0.73015873,0,0.241269841,0.285714286,0.634920635,0.079365079,0.504761905,0.476190476
Bell,Temple,76505,4, $245.75 , $983.00 ,7,3,3,1,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,1,0,0,0,1,0,0,0
Bell,Temple,76504,1692, $255.71 ," $432,663.00 ",3999,2091,1707,201,4839,1862,2433,544,1069,0,726,343,83%,100%,70%,37%,0.004371792,0.004371792,0.255654818,0.001710701,0.438509789,0.002851169,0.292339859,0.340809732,0.565862003,0.093138187,0.449564772,0.42140297
Bell,Nolanville,76559,226, $280.73 ," $63,444.00 ",603,328,263,12,1259,671,588,0,668,343,325,0,48%,49%,45%,0%,0.005555556,0.0125,0.179166667,0.002777778,0.520833333,0.006944444,0.273611111,0.248611111,0.6375,0.113888889,0.427350427,0.401709402
Bell,Killeen,76543,1833, $288.21 ," $528,285.00 ",4702,2576,1974,152,8141,3629,3951,561,3439,1053,1977,409,58%,71%,50%,27%,0.005784168,0.018674599,0.494794249,0.009585193,0.254007602,0.004957858,0.212031069,0.199140638,0.697405388,0.103619236,0.457288765,0.415506035
Bell,Holland,76534,116, $274.42 ," $31,833.00 ",299,150,128,21,416,168,171,77,117,18,43,56,72%,89%,75%,27%,0,0.002915452,0.06122449,0,0.705539359,0,0.2303207,0.27696793,0.626822157,0.096209913,0.401785714,0.383928571
Bell,Killeen,76542,1550, $292.42 ," $453,244.00 ",4106,2284,1690,132,7287,3156,3976,155,3181,872,2286,23,56%,72%,43%,85%,0.008225617,0.021934978,0.44947121,0.010771641,0.287700744,0.007246377,0.21484528,0.21190756,0.679005092,0.109283196,0.429943503,0.392655367
Bell,Pendleton,76564,9, $254.89 ," $2,294.00 ",22,11,10,1,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.105263158,0,0.421052632,0,0.473684211,0.473684211,0.473684211,0.052631579,0.142857143,0.142857143
Bell,Temple,76503,93, $238.61 ," $22,191.00 ",205,97,96,12,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0.045454545,0.181818182,0,0.545454545,0,0.227272727,0.272727273,0.681818182,0.045454545,0.2,0.2
Bell,Belton,76513,1637, $269.87 ," $441,776.00 ",4163,2239,1736,188,7292,2726,4080,487,3130,487,2344,299,57%,82%,43%,39%,0.003883495,0.006407767,0.083495146,0.000776699,0.596504854,0.001747573,0.307184466,0.375145631,0.534951456,0.089902913,0.461318052,0.429226361
Bell,Salado,76571,125, $252.54 ," $31,568.00 ",318,165,143,10,699,173,342,185,382,8,199,175,45%,96%,42%,5%,0.012919897,0.002583979,0.018087855,0.002583979,0.677002584,0.002583979,0.284237726,0.335917313,0.571059432,0.093023256,0.442028986,0.420289855
Bell,Killeen,76547,33, $271.18 ," $8,949.00 ",73,34,37,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.8,0,0,0,0,0,0.6,0.2,0.5,0.5
Bell,Killeen,76541,1862, $260.94 ," $485,862.00 ",4315,2219,1951,145,6890,2466,4015,408,2574,247,2064,263,63%,90%,49%,35%,0.00449883,0.018535181,0.352348389,0.011696959,0.340291524,0.00449883,0.268310239,0.29242397,0.603023214,0.104552816,0.47083926,0.437174016
Bell,Troy,76579,163, $269.96 ," $44,004.00 ",448,235,192,21,789,314,320,155,341,79,128,134,57%,75%,60%,14%,0,0.005263158,0.022807018,0.001754386,0.780701754,0.005263158,0.18245614,0.210526316,0.703508772,0.084210526,0.391752577,0.360824742
Bell,Killeen,76540,71, $266.20 ," $18,900.00 ",169,92,69,8,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0.02,0.5,0.02,0.3,0.02,0.16,0.12,0.8,0.08,0.230769231,0.192307692
Bell,Harker Heights,76548,984, $281.97 ," $277,461.00 ",2486,1325,1089,72,4898,2124,2555,219,2412,799,1466,147,51%,62%,43%,33%,0.008246793,0.014355528,0.286805131,0.016493586,0.42333537,0.005497862,0.24526573,0.249541845,0.648747709,0.101710446,0.480427046,0.450177936
Bell,Temple,76502,934, $280.81 ," $262,276.00 ",2333,1237,1006,90,3553,978,2002,573,1479,0,996,483,66%,100%,50%,16%,0.004973475,0.00795756,0.24668435,0.002984085,0.530172414,0.00331565,0.204244032,0.230106101,0.670424403,0.099469496,0.401084011,0.37037037
Bell,Heidenheimer,76533,10, $303.90 ," $3,039.00 ",21,10,10,1,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.125,0,0.5,0,0.375,0.625,0.375,0.125,0.333333333,0.333333333
Bexar,San Antonio,78204,1044, $244.16 ," $254,898.00 ",2327,1202,889,236,5495,1810,2918,766,3167,608,2029,530,42%,66%,30%,31%,0.002051984,0.001025992,0.01128591,0.000341997,0.350547196,0.000341997,0.634062927,0.869357045,0.075239398,0.05506156,0.403508772,0.379501385
Bexar,San Antonio,78248,65, $213.38 ," $13,870.00 ",132,63,53,16,755,168,522,65,623,105,469,49,17%,38%,10%,25%,0,0.005128205,0.056410256,0,0.543589744,0,0.4,0.58974359,0.338461538,0.071794872,0.405405405,0.378378378
Bexar,Saint Hedwig,78152,51, $290.37 ," $14,809.00 ",119,60,55,4,293,97,183,13,174,37,128,9,41%,62%,30%,31%,0.006944444,0,0.097222222,0.020833333,0.493055556,0,0.395833333,0.458333333,0.479166667,0.069444444,0.351851852,0.314814815
Bexar,San Antonio,78233,1951, $266.10 ," $519,156.00 ",4959,2656,2040,263,9943,4391,4834,718,4984,1735,2794,455,50%,60%,42%,37%,0.003381643,0.009983897,0.133816425,0.001610306,0.452012882,0.001288245,0.398067633,0.555233494,0.385507246,0.059259259,0.469995419,0.444342648
Bexar,San Antonio,78215,97, $156.33 ," $15,164.00 ",127,26,85,16,376,18,354,5,269,0,269,0,34%,100%,24%,100%,0.028368794,0.021276596,0.177304965,0,0.390070922,0,0.390070922,0.503546099,0.446808511,0.04964539,0.224299065,0.214953271
Bexar,San Antonio,78234,21, $279.43 ," $5,868.00 ",56,31,21,4,582,364,218,0,530,333,197,0,10%,9%,10%,0%,0,0.016393443,0.196721311,0.016393443,0.639344262,0,0.131147541,0.163934426,0.737704918,0.098360656,0.315789474,0.263157895
Bexar,San Antonio,78203,939, $274.27 ," $257,538.00 ",2268,1191,935,142,3771,1658,1641,472,1503,467,706,330,60%,72%,57%,30%,0.002945508,0.003313697,0.16826215,0.000368189,0.256627393,0.000368189,0.568483063,0.72533137,0.203608247,0.071060383,0.406283857,0.378114843
Bexar,San Antonio,78246,16, $147.63 ," $2,362.00 ",24,7,10,7,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.5,0,0,0,0,0,0.5,0,0,0
Bexar,San Antonio,78261,118, $282.42 ," $33,325.00 ",298,157,130,11,262,56,156,50,65,0,26,39,100%,100%,83%,22%,0.01686747,0.031325301,0.098795181,0.007228916,0.503614458,0.002409639,0.339759036,0.496385542,0.448192771,0.055421687,0.388888889,0.375
Bexar,San Antonio,78238,1523, $254.50 ," $387,601.00 ",3615,1884,1509,222,6463,2484,3558,422,2849,600,2049,200,56%,76%,42%,53%,0.004713949,0.024212556,0.077351618,0.000857082,0.424898222,0.00021427,0.467966574,0.716520249,0.226483823,0.056995929,0.455733809,0.430778372
Bexar,San Antonio,78247,1041, $272.05 ," $283,199.00 ",2590,1341,1118,131,5425,1765,3359,301,2835,424,2241,170,48%,76%,33%,44%,0.009735321,0.019166413,0.087922117,0.002129601,0.50623669,0.000608458,0.374505628,0.526011561,0.40888348,0.065104959,0.474489796,0.444727891
Bexar,San Antonio,78201,4481, $239.34 ," $1,072,471.00 ",9746,4828,4036,882,14038,4962,7528,1548,4292,134,3492,666,69%,97%,54%,57%,0.002902375,0.001671064,0.028935796,0.000527704,0.367722076,0.000263852,0.597977133,0.848636763,0.094459103,0.056904134,0.448999277,0.423679769
Bexar,San Antonio,78268,11, $204.18 ," $2,246.00 ",21,7,12,2,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.333333333,0,0.666666667,0,0,0.666666667,0.333333333,0,0,0
Bexar,San Antonio,78213,2645, $268.05 ," $708,985.00 ",6476,3545,2553,378,12874,4942,6837,1095,6398,1397,4284,717,50%,72%,37%,35%,0.002995447,0.005032351,0.053318955,0.000958543,0.404984424,0.000479272,0.532111191,0.773783849,0.172537743,0.053558591,0.5235565,0.498405951
Bexar,San Antonio,78249,1115, $260.37 ," $290,317.00 ",2628,1268,1219,141,9505,1461,7549,494,6876,193,6330,353,28%,87%,16%,29%,0.004947434,0.027210884,0.128633271,0.001855288,0.478045764,0.000618429,0.358998145,0.572047001,0.376932591,0.051020408,0.52193646,0.496974281
Bexar,San Antonio,78210,4113, $263.99 ," $1,085,808.00 ",9863,5198,4017,648,14960,5198,8255,1507,5097,0,4238,859,66%,100%,49%,43%,0.001645639,0.001645639,0.062625709,0.00082282,0.298866338,0.000365698,0.634028159,0.820716767,0.115286158,0.063997074,0.405618273,0.376739302
Bexar,San Antonio,78205,153, $94.42 ," $14,446.00 ",186,30,79,77,625,0,331,294,469,0,252,217,30%,0%,24%,26%,0.007194245,0,0.136690647,0,0.424460432,0,0.438848921,0.589928058,0.35971223,0.057553957,0.2,0.17
Bexar,San Antonio,78236,7, $409.71 ," $2,868.00 ",28,19,9,0,180,101,78,0,151,82,69,0,16%,19%,11%,0%,0,0,0.111111111,0,0.694444444,0,0.166666667,0.444444444,0.472222222,0.083333333,0.5,0.5
Bexar,San Antonio,78269,24, $258.75 ," $6,210.00 ",58,30,24,4,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.285714286,0,0.142857143,0,0.571428571,0.428571429,0.285714286,0.142857143,0,0
Bexar,San Antonio,78265,52, $234.04 ," $12,170.00 ",102,42,57,3,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.111111111,0,0.555555556,0,0.333333333,0.611111111,0.333333333,0.055555556,0.2,0.2
Bexar,San Antonio,78216,1998, $248.26 ," $496,022.00 ",4483,2348,1848,287,9492,2831,5618,1042,5008,483,3770,755,47%,83%,33%,28%,0.003522899,0.013085053,0.09964771,0.002684113,0.430632444,0.000838785,0.449588995,0.673209193,0.263881899,0.062908908,0.507900677,0.483521445
Bexar,San Antonio,78212,2163, $204.12 ," $441,512.00 ",4156,1783,1828,545,8432,2192,5043,1197,4276,409,3215,652,49%,81%,36%,46%,0.002330459,0.006059194,0.04101608,0.000466092,0.361920298,0.000233046,0.588207877,0.794453507,0.149615474,0.055931018,0.401810979,0.376344086
Bexar,San Antonio,78209,1073, $227.47 ," $244,076.00 ",2211,1025,998,188,6338,1120,4367,851,4127,95,3369,663,35%,92%,23%,22%,0.004722121,0.009444243,0.130039956,0.00072648,0.411551035,0.00145296,0.442063204,0.584453324,0.351253178,0.064293498,0.427046263,0.40569395
Bexar,San Antonio,78279,21, $179.86 ," $3,777.00 ",35,13,18,4,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.5,0,0.5,1,0,0,0.5,0.5
Bexar,San Antonio,78217,1787, $274.35 ," $490,262.00 ",4407,2374,1868,165,7919,3142,4391,385,3511,768,2523,220,56%,76%,43%,43%,0.004119464,0.018194301,0.185375901,0.004806042,0.411431514,0.000858222,0.375557844,0.538791624,0.395468589,0.065739787,0.492093023,0.466046512
Bexar,San Antonio,78283,131, $192.73 ," $25,248.00 ",232,87,121,24,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0.4,0,0.4,0.8,0.2,0,0.333333333,0.333333333
Bexar,San Antonio,78254,884, $308.67 ," $272,861.00 ",2543,1468,985,90,3274,1340,1849,85,864,0,864,0,78%,100%,53%,100%,0.00195122,0.012357724,0.072195122,0.00195122,0.513170732,0.002601626,0.396097561,0.649430894,0.288130081,0.062439024,0.473259334,0.450050454
Bexar,San Antonio,78211,3638, $269.07 ," $978,870.00 ",9168,4942,3560,666,13034,5901,6129,1005,3867,959,2569,339,70%,84%,58%,66%,0.001607261,0.000850903,0.008225395,0.000378179,0.334310296,9.45448E-05,0.654627966,0.906400681,0.039992436,0.053606883,0.45904984,0.429903818
Bexar,Macdona,78054,40, $200.13 ," $8,005.00 ",76,33,40,3,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.014084507,0,0.521126761,0,0.464788732,0.929577465,0.014084507,0.056338028,0.538461538,0.538461538
Bexar,San Antonio,78251,1604, $293.62 ," $470,969.00 ",4363,2454,1740,169,6643,2489,3810,344,2280,35,2070,175,66%,99%,46%,49%,0.004657829,0.016660695,0.100143318,0.001612325,0.438731637,0.001074884,0.437119312,0.695270512,0.24507345,0.059656037,0.482359136,0.45444971
Bexar,San Antonio,78270,26, $221.08 ," $5,748.00 ",41,11,29,1,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0.5,0,0,0,0.5,0.5,0.5,0,1,1
